first_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87
10,0.4808462652065677,0.6690984983377497,0.6358281371436786,0.8955947273722543,0.4670850987090332,0.410686697111396,0.9930647224858722,0.4953569487060596,0.934550459573156,0.4994006458428253,0.0,0.4291602264631719,0.4985462869581062,0.4885881955414158,0.4571105500147942,0.4135115705235424,0.495361332398334,0.4917955655559101,0.4942239969741618,0.4909337480242105,0.4917118899634548,0.4933047991711673,0.4985339822815435,0.97790669933147,0.4991370724622512,0.4987641393828978,0.4886348869316468,0.4991524305277958,0.4959801417924395,0.4985235510624181,0.487121075651577,0.492203467713939,0.481983432578056,0.4972391747999509,0.4991978597191774,0.49696295649343,0.4985323001510531,0.4985317390133504,0.8835708245470613,0.4322290946181012,0.4950587158867331,0.4976705164826445,0.4936676056316207,0.4781943760537044,0.9056719012704204,0.9209414314191487,0.495390068027572,0.49771587489292896,0.703961884949011,0.4842126442897956,0.4996055339522659,0.4995184943080978,0.9987252737564112,0.4829073264618599,0.8047317442775714,0.4996551242266245,0.495601095288795,0.4898789690514936,0.4978829028693522,0.49791049690755,0.7716628963307471,0.4947388202948985,0.9374405858929642,0.4144579596878889,0.4914721487724593,0.4897314621156464,0.4945156456794709,0.497456279400488,0.8667870244544095,0.4991355064386209,0.4745747506610788,0.4977453904948354,0.9217106850708954,0.4994223781750868,0.49807171836673103,0.497576274646355,0.4887008847223056,0.9783670479740458,0.4919530868889514,0.8137416189578512,0.4979456939127458,0.48953348819448905,0.4922108733257808,0.4826834198703727,0.4988179292368562,0.4712966550917853,0.4563651132015085,0.4899683558397694
11,0.3228579915945374,0.4991716191609412,0.4931844199167916,0.4983955387344316,0.4992173641845056,0.4416045298414509,0.4761862813057308,0.4975370384670034,0.4238503941706539,0.4992832878540395,0.4291602264631719,0.0,0.4987853070884306,0.4986994453714014,0.496414538381137,0.4870661940521346,0.4934139599783949,0.4884898030154024,0.4807998836346002,0.7977300274797651,0.4877856910051552,0.4963820059379758,0.4987495406725895,0.497618489417201,0.4993559955806155,0.4980837272772142,0.4983603533438158,0.4992295616658338,0.4984702664719213,0.4993792324207983,0.4053564787307672,0.4667642166062237,0.498319136661493,0.4900726172594434,0.4926900580652489,0.497436129422533,0.4988949342152416,0.4972491903604648,0.4957905327332891,0.4940693599115745,0.4976328874165171,0.4991301874536501,0.4981558409531793,0.4937977065800181,0.4970737902690845,0.9598491455142288,0.4935600588945769,0.4837141490952549,0.4992981741044708,0.4975175527057361,0.498333516578154,0.4995851646929935,0.9737533305893727,0.4952605281556651,0.9021124150046244,0.4995998754635685,0.4843771930808581,0.4986503146113023,0.4991470963406654,0.4973410172095901,0.4960890675931509,0.3264855333627885,0.9796585320871902,0.4359160579374331,0.498108591543046,0.4974584530750487,0.4965164803765456,0.4770576690027536,0.4991007850757066,0.4934310327545582,0.4965781574080554,0.4979600045488209,0.4944185281778874,0.4972511203052046,0.4981846762055834,0.4625104229553346,0.498005447284078,0.970446024057792,0.4950094695830705,0.4608966408695273,0.3710148930951302,0.4984206011714815,0.4884877169574407,0.9905770748608678,0.4980892572625055,0.4130301495611984,0.4962127425975147,0.4968522274768634
12,0.4993481065778376,0.6710555423823721,0.4989200570105826,0.4983999398397032,0.4938964612356267,0.4922715532027648,0.4980077913835349,0.4862886158405678,0.4989171746211501,0.4995414848299751,0.4985462869581062,0.4987853070884306,0.0,0.4983319619662132,0.4907966674583857,0.4980690264093696,0.3721482594561835,0.4979600747839377,0.4986825675388794,0.4979572596196825,0.4990614861225377,0.4992844233676559,0.4824634456263025,0.9856362032975908,0.4995723596829706,0.4968593571366313,0.4953504033612109,0.4959451856985738,0.4986486049465599,0.4995575419298151,0.4861192487055099,0.4034866454701975,0.4986620174654677,0.4611832935012935,0.498102056443103,0.4972386176815913,0.498796632773573,0.4830593127742656,0.4989131169631113,0.4985077862482156,0.4916777455184195,0.4943885774039508,0.4954229803202218,0.4946107714633906,0.4721004215495946,0.9406331663437216,0.4968255193856489,0.4725330009259904,0.4914039283613941,0.3572551092262867,0.4941163820635073,0.4995782357975936,0.3976423833780237,0.4799565547612069,0.3830911450266213,0.4991830744343583,0.3734282751219047,0.497931051945557,0.4655720844356217,0.4532324152975384,0.4616678169255349,0.4105740653695451,0.9227148433956446,0.4863012673656589,0.4971384402549141,0.4977927203520324,0.3384302497688259,0.488019863396259,0.3629342630354539,0.489868984956887,0.4529526858317503,0.479766517630747,0.4596488601950885,0.4969250592010489,0.4775234179201444,0.4988232855880645,0.44749458441258977,0.4792145151692824,0.3759666886974265,0.4714350149082667,0.4958884057869615,0.4981753437351768,0.4980249997457349,0.4864172021419002,0.4988515107813726,0.4936305985112538,0.4758971687524949,0.4859845455803272
13,0.4753447878590028,0.7656872499433097,0.4975087575752654,0.4966763783639297,0.43300377005396384,0.9217656249461844,0.4887057021841928,0.4973901643307192,0.6795034616395389,0.4995219783036091,0.4885881955414158,0.4986994453714014,0.4983319619662132,0.0,0.4690454024178928,0.495563836023221,0.4946665232625765,0.4969734710164325,0.4969468413253124,0.4947064856338193,0.4958064989305474,0.4979879569729594,0.4911512188870187,0.3996119784785739,0.4996384024937249,0.4986860309200046,0.8698808317927806,0.4994998664589728,0.498839475931648,0.4993933667021434,0.4873436032450887,0.7175538568605078,0.4715146891073769,0.4992135955627369,0.4995979403665661,0.4874026941652574,0.4988654940087173,0.4961778914181497,0.4943117547672237,0.4670190735916368,0.4976619212109362,0.4973597012617391,0.4949356261026646,0.4748313160282491,0.4968322138788231,0.9343296767917314,0.4983499205127547,0.4951768209464769,0.4882468801078392,0.4863964853997005,0.4995909505666226,0.4996193098716759,0.9781939837085892,0.490497700387431,0.9559285772560908,0.4831146239744964,0.38266033599472254,0.7965910108089553,0.4630516322876427,0.4925920133265738,0.4927892983847964,0.4990704437489973,0.4674980623125671,0.4953035340819578,0.4458770376706353,0.4106789573980441,0.4736041744493028,0.4928599442555831,0.9931201270601084,0.4994064341100423,0.4907886193525695,0.495303013835226,0.4787049613074224,0.4993333858096905,0.4946396818959866,0.4972962024932924,0.4918692942288001,0.9876717051682046,0.6708811736417855,0.49762359465508504,0.4991678346713372,0.4854329155377458,0.5976814774702978,0.498759121964103,0.4934059750184355,0.4912288556570994,0.4699067618365062,0.4875001270766433
14,0.498040928889555,0.4992022250779496,0.4993639382850338,0.4994069447263277,0.475922944567693,0.4630731274886252,0.497337955886012,0.4992821768596923,0.9961369934680928,0.4995502167907556,0.4571105500147942,0.496414538381137,0.4907966674583857,0.4690454024178928,0.0,0.4712640043171148,0.4994000858107773,0.4992408084805836,0.4990439601762081,0.4963388741612288,0.4993693920546988,0.4994748226052047,0.495226097106368,0.4903786981077791,0.499595824760051,0.4937578137786575,0.490376157803889,0.4995339498358197,0.4990860659133,0.49896728188215,0.8534360235306715,0.30818412741582324,0.4972348406032456,0.4985991488960109,0.4995115075100379,0.4938892670098536,0.4991102487749204,0.4968635807106904,0.497445660766444,0.4674931206367396,0.4990897429697362,0.4992821693401993,0.4795589855239477,0.4971699217484537,0.4949821816037282,0.9768217499900008,0.7136060081498508,0.495690798321612,0.4985940813660562,0.4995407820188,0.4995953443980856,0.4995431391195306,0.4988024189902618,0.4933770378127107,0.4988879867862243,0.4904046439371192,0.4977538503719373,0.4955489898275355,0.4978242268783946,0.499060787705122,0.4983308148907192,0.49863256068567896,0.4978592233194469,0.4809177911614065,0.4847627265775698,0.4331724618402428,0.4983979391696666,0.4983400993015608,0.916615563706207,0.4991957989565022,0.4964643144597986,0.4956310761684933,0.4977654498906172,0.4993898177510465,0.4985261039457086,0.4989881300961998,0.4975282944386338,0.9751307858241518,0.4934417659276459,0.4976750379207866,0.4981693880821193,0.4934389877746233,0.4984237859714593,0.4980870504498562,0.4977148690954368,0.42538400588044856,0.4735114941565161,0.4840140722100735
15,0.4946675962603706,0.4970752533586226,0.4990313943063334,0.4982729781460168,0.4960941627744893,0.4851838359032919,0.8604639357143009,0.4983201348705743,0.9911972203433016,0.4994374621562372,0.4135115705235424,0.4870661940521346,0.4980690264093696,0.495563836023221,0.4712640043171148,0.0,0.4990625526316637,0.4895613309513722,0.4956726529653819,0.4969846175710425,0.4985569155295969,0.4973276902224013,0.4986506521785522,0.9990910848531424,0.4993095337174942,0.4986516239788102,0.4880274384347707,0.4994146471653173,0.4986662808359604,0.4989563995437236,0.4911426600526458,0.4864634272087498,0.4900454638797892,0.4993459990086823,0.499643030728914,0.4962191721635265,0.4993725282696581,0.4959275653885441,0.4985497311257763,0.4840548644129011,0.4986480447580906,0.4990838817816122,0.4942727803768041,0.4956487917437601,0.9800337153966268,0.9521758846966568,0.4924606855909341,0.4266600462807611,0.4973669155881657,0.493272513065092,0.49947723137448496,0.4993645995014204,0.9674691350318724,0.4948184823576751,0.497199609207204,0.4921325269823938,0.4888074266814709,0.4984147221547717,0.4984497260098623,0.4913856200376734,0.4958761377074541,0.4979665338484474,0.4949557936833691,0.4857071403924526,0.4955989096090455,0.4917497260439545,0.4979096270736925,0.4978454197684431,0.49824877676584794,0.4990475253037158,0.4970376981624607,0.497917021299493,0.4983390584507166,0.49939403055315895,0.4987865360338822,0.4989489048650794,0.4974526885514863,0.986035774038718,0.49538404000009,0.4841374800349791,0.4929983794125645,0.4902030522413299,0.4966929867149196,0.48915092107226094,0.4940230986168976,0.4738205757587276,0.4944309114037409,0.4929724365660319
16,0.4939528145799932,0.4890138957110467,0.48786269954648503,0.4945807598642374,0.48205659209708296,0.4901672665190109,0.4988290038356487,0.4896445652274383,0.4870379846316463,0.4994823268975369,0.495361332398334,0.4934139599783949,0.3721482594561835,0.4946665232625765,0.4994000858107773,0.4990625526316637,0.0,0.4856472386955206,0.4837107079013523,0.498577208305604,0.4971264629739932,0.4858743945901642,0.493622011159859,0.4732602842316026,0.4995359548218398,0.4953228723872454,0.4800540654636727,0.4993315637462633,0.4990324171258115,0.4996487324057768,0.4985970350839279,0.4548612405036706,0.4901122489123234,0.4989611725069934,0.4993763659814889,0.4990089752691319,0.4851203178853218,0.498451585661041,0.4885800065727765,0.4666859416089793,0.4947026144800729,0.4986980002810718,0.4670610267760842,0.4970871652984541,0.4995406435158398,0.9358227025504302,0.4994448905870026,0.4869740984477624,0.4978166591441259,0.4793306268098928,0.4993319885540945,0.499632608200123,0.4960361216070797,0.4984849099934959,0.4890062642602172,0.4995753553397617,0.4870844631713897,0.4966487034228073,0.4907659549812426,0.482857384450997,0.4757403229919378,0.487206935537674,0.4875216576422823,0.4989278439262378,0.3822608045483589,0.4966191027198024,0.4511278256788657,0.4658207642816156,0.4909946324678346,0.4992557872012389,0.4545463425396131,0.4820666243446153,0.4929868336408937,0.4993890919764549,0.4978987613434902,0.4981093649785844,0.4958738163308533,0.4868394003738932,0.4701662934213264,0.4968271960168658,0.4992947206817359,0.4775856669946344,0.4898274529023216,0.4990816137622878,0.4986863845674864,0.3984529043713084,0.4959063567600792,0.4970119934894579
17,0.9000296189983589,0.6836216964332401,0.06831621044859353,0.5541052786684025,0.4898699930286114,0.42668517683614815,0.9953146415270416,0.4706197997643224,0.4753338155134108,0.4994005145206534,0.4917955655559101,0.4884898030154024,0.4979600747839377,0.4969734710164325,0.4992408084805836,0.4895613309513722,0.4856472386955206,0.0,0.04057145269477965,0.4909989894481714,0.04645095813816172,0.0987894372424696,0.4798598316515622,0.9725899714058196,0.4954046014112896,0.4988106309585684,0.4979473779908107,0.49917088140176,0.4972303630551385,0.4991598743596896,0.4919035070752327,0.4687704714919744,0.905884400339707,0.4819789062406536,0.4988959495407279,0.4507193388854879,0.4910188026296266,0.4992041540378545,0.010154374878130316,0.4596291556457245,0.4904021844141678,0.3928896177406288,0.4900363624476148,0.791496189818653,0.9962030199797068,0.9512863960475998,0.4963023303775521,0.4777113379073498,0.3275008610868393,0.4724203688377071,0.4975189739609474,0.4995199084136124,0.8498745239988739,0.4968762361008178,0.7135120987439197,0.4991954359270791,0.4954162164346077,0.4910081266879642,0.6769828758105978,0.4918327520931276,0.4902683209828052,0.4340634952551753,0.4814006403425525,0.4989416720181671,0.4789524494674006,0.492199536214113,0.4878172825665996,0.01523230798931759,0.8418423350512003,0.4990787799532736,0.9910242493197292,0.9978413073346096,0.4708991393613152,0.4988025070031153,0.7100576366146021,0.4497267637905225,0.5393486793198197,0.9765288152155296,0.9679624174178821,0.4650872249183022,0.4978381589428344,0.9439666948118604,0.4770696851202291,0.4186239004914802,0.4981465329447977,0.4723088236874669,0.7293645815407239,0.4578393019733354
18,0.47958275034187,0.9552459993137262,0.4866328208097336,0.7141753006092666,0.4959234299575786,0.4796614839810125,0.9612580382978666,0.4868742359996848,0.4862261904883106,0.4994604011950347,0.4942239969741618,0.4807998836346002,0.4986825675388794,0.4969468413253124,0.4990439601762081,0.4956726529653819,0.4837107079013523,0.04057145269477965,0.0,0.4962108665718457,0.4889633674332367,0.42667278028526906,0.4846010205600872,0.4798771335750134,0.4991572792199485,0.4987850233538157,0.4926844058450398,0.4988667778815508,0.4978676573429569,0.4992032724538841,0.4792389572801722,0.4866894910739725,0.4866556929080957,0.4980748112797146,0.4991316763008631,0.488336910696005,0.4874610324898929,0.4992903329357068,0.9910173972642092,0.4875989363375386,0.4681004232773984,0.4897472094853975,0.4967098812349989,0.4456143355744496,0.9940041768825632,0.9414372735383963,0.498710877225417,0.4737538469661391,0.941600691787922,0.4909702938146329,0.4985904232257157,0.4995835356796115,0.9875624488235859,0.8965207360479334,0.4902777738792207,0.4995724352639808,0.4838279270849962,0.4977801465849461,0.7596021133322117,0.4940468339579989,0.7813046169574529,0.4956176949474382,0.4937943569927668,0.4988053251247002,0.4913799584955893,0.4963728236819278,0.43932036109013295,0.4480782028572511,0.8799647574049302,0.498930369245387,0.4714667294278739,0.8437176551159002,0.4926605108443822,0.4989126416080991,0.7061784738582592,0.4462423363516741,0.49167677769052504,0.9967808198438384,0.8937953352936466,0.4821604743700091,0.4976247091981876,0.4739954472290408,0.4973404401670137,0.4958098852670852,0.498299016349248,0.4874467257530977,0.4885847015030284,0.4882141534294626
19,0.3816510917839602,0.4913822203202022,0.4905633178450629,0.4943103065699061,0.4913627171790126,0.48588360421788396,0.4995034325940966,0.4923969937303362,0.488591095810072,0.4995893325155911,0.4909337480242105,0.7977300274797651,0.4979572596196825,0.4947064856338193,0.4963388741612288,0.4969846175710425,0.498577208305604,0.4909989894481714,0.4962108665718457,0.0,0.4966657705381506,0.4944705338198031,0.4961003557531541,0.4767195629723836,0.4995629852533754,0.4971890916228354,0.4968735031659618,0.4992965495852551,0.498864019273675,0.4996247389691206,0.4983121025463331,0.4961502851887639,0.4902355631646536,0.4974372542358537,0.4990073756592802,0.4876046238424746,0.4976284706699177,0.4951933640892208,0.4844927974964186,0.4798382118834522,0.4947981397615733,0.498719939665242,0.4923544891805666,0.9765146131394368,0.4991361275957307,0.9078242439647528,0.4994441116393908,0.4981543285902992,0.4920500317282385,0.4664084403059486,0.4995954271002681,0.4990502833292216,0.4975080937953152,0.4980068426190944,0.4916318670857275,0.4987433358491744,0.4982131865866178,0.49888046539298997,0.4957192928764429,0.4911407742756233,0.4885514293167465,0.4871133224468519,0.4873455001407986,0.4989048758355665,0.4560548243179174,0.4172128890948581,0.4596251694387418,0.4943880588219942,0.4936613045863524,0.4992557542468791,0.4941260253687861,0.4966292953122956,0.4952162523277483,0.460602687702452,0.4893971427944754,0.4974780432534816,0.498392085361185,0.4984046523561954,0.4968835915804939,0.4980668335109221,0.4993273337953482,0.4992463155412946,0.4969988216568506,0.4991323985016344,0.4975692880168565,0.4160446348434793,0.4882203060462638,0.4955414413443923
20,0.4962744940724241,0.49911178627624697,0.4984984371725947,0.4986576597533265,0.4994077480503942,0.4985837466257402,0.4987176884160556,0.4903043877200644,0.498692762612349,0.4994577432270453,0.4917118899634548,0.4877856910051552,0.4990614861225377,0.4958064989305474,0.4993693920546988,0.4985569155295969,0.4971264629739932,0.04645095813816172,0.4889633674332367,0.4966657705381506,0.0,0.002586503394962386,0.4949012492241861,0.4977735156623497,0.4989076968276641,0.4976855726770039,0.4990237976354793,0.4975626636150314,0.4994041676474613,0.4993647172009738,0.4895370228835864,0.4535227450525281,0.4978342716108225,0.4985176373168279,0.4994539650794114,0.4970697293352982,0.4960921877986693,0.4989611339491337,0.9975225670181124,0.8712409583799504,0.4983927596689181,0.4973879133534943,0.4985132162024962,0.452973705763342,0.4957440758546101,0.943845170667932,0.4586063059643241,0.4769129180576201,0.4976798694404552,0.4987076088661213,0.4994952147142456,0.4995846000335373,0.9974236355124834,0.4661214994097697,0.9980092816293296,0.4990470625885679,0.495952182573836,0.4977476625310704,0.4989159887257164,0.4893411186386546,0.4980766580770777,0.4753992846415178,0.4521074361406433,0.4990945519309018,0.4947790042830955,0.4879536525701537,0.4986223154286119,0.4917840328786768,0.9976505266417972,0.4990928492986354,0.4981390166029496,0.4981667104766521,0.4990960960714815,0.4992316917063668,0.4975340577940542,0.495634832979369,0.4986592821224805,0.4972922199633239,0.4978114354485143,0.4976638362742566,0.4993997345605027,0.4988892122315784,0.4892401500131654,0.4658663066051934,0.4984963423499025,0.4884951987764543,0.4988169368842864,0.4987672015119867
21,0.4527566204467509,0.4992344926097707,0.4963679389161512,0.4946038525999937,0.4989956503870542,0.4986254623164446,0.4981745625018085,0.4973110250670093,0.4976928618358155,0.499465183659917,0.4933047991711673,0.4963820059379758,0.4992844233676559,0.4979879569729594,0.4994748226052047,0.4973276902224013,0.4858743945901642,0.0987894372424696,0.42667278028526906,0.4944705338198031,0.002586503394962386,0.0,0.4854081117687816,0.4950319665554829,0.4993889540516843,0.497484089110501,0.4983333106473704,0.4988585756185294,0.499342825514991,0.4990044380829427,0.4970218148767859,0.4239494939759358,0.4941306406406122,0.4991492788562083,0.4996337750274366,0.4910954597259719,0.480655635789995,0.499025230281409,0.4954490340717768,0.4826619365616334,0.4970625098295181,0.4965160358084398,0.4981442553927003,0.4589490223141658,0.4939232828632023,0.4906417110133695,0.4981085340393186,0.4618881235287821,0.4797067445462421,0.4995343927830867,0.4995204126736272,0.4995869554344948,0.9935516308192464,0.4596616291862565,0.9611851612559108,0.4996258460982174,0.4928145719518687,0.4950861439986186,0.4989437367060936,0.4966123821096968,0.4952189897561645,0.4975010426315098,0.4803546654985298,0.4988340782972699,0.4901631978724449,0.4756220314094568,0.4966899055960287,0.4933905549119679,0.9978893650809902,0.4994568348446818,0.49754520199407204,0.4980242078873194,0.4981012448530625,0.4965162403662536,0.4976011167640225,0.481516528335798,0.4982941067626237,0.9745806389082556,0.4976515769117514,0.4455385270226293,0.499545896224757,0.4982763215835046,0.4788577236295614,0.32557353129802763,0.49875203505001503,0.4925567159602807,0.4985372656718251,0.4986904278807373
22,0.4762170430250413,0.4722313149259578,0.4722901895070996,0.4845845618853984,0.4784773624655953,0.4878310331648138,0.4993519184936958,0.4975606440298228,0.4379368740121996,0.499446940151303,0.4985339822815435,0.4987495406725895,0.4824634456263025,0.4911512188870187,0.495226097106368,0.4986506521785522,0.493622011159859,0.4798598316515622,0.4846010205600872,0.4961003557531541,0.4949012492241861,0.4854081117687816,0.0,0.4695980876384177,0.4991341292555298,0.4991574292416913,0.4985294377894967,0.4994425077173998,0.4990232976188443,0.4995066173828122,0.4681037019864602,0.4987722088269482,0.4604071956344652,0.355048388767445,0.4957670037554748,0.4747385976560119,0.4966274109878904,0.4931205980463338,0.4862807557590832,0.9901584304327824,0.4828422294451128,0.4942181354401528,0.4992147441235114,0.4972923297583058,0.4990459698636244,0.9330091892558976,0.497558941333879,0.45001970184123824,0.6591589303478165,0.4907424365624252,0.4994053687973266,0.4996045115108164,0.497697724785062,0.4988870711192933,0.4744453551200998,0.4996210826209394,0.4967165683506077,0.4823425017847322,0.4297661181789725,0.4947176412072923,0.4974184830939089,0.4946320540772253,0.4972742459731768,0.498578488363358,0.4863605849999503,0.7796953484211042,0.4974374754926679,0.4770326366325496,0.4797330154389884,0.4993510537574311,0.4954789118994256,0.4974710370722763,0.4505312346835,0.4993801587014242,0.4666979309154024,0.9123387275512496,0.4610836834863865,0.4511506448973308,0.4985577115647847,0.4892226781127312,0.4961417098715546,0.4857643001819964,0.4451847151811492,0.4993919844099364,0.4993093781845463,0.4860681851915062,0.4868864409009804,0.477141531287464
23,0.4884090837332573,0.4550174122615791,0.4937215311204482,0.4957810222439062,0.9147823342820802,0.9965251400932612,0.4971495578204389,0.4960870150861941,0.4705652729242142,0.4995504098160157,0.97790669933147,0.497618489417201,0.9856362032975908,0.3996119784785739,0.4903786981077791,0.9990910848531424,0.4732602842316026,0.9725899714058196,0.4798771335750134,0.4767195629723836,0.4977735156623497,0.4950319665554829,0.4695980876384177,0.0,0.9812668040779444,0.4994581279394182,0.4825581117627948,0.4996137940087632,0.4982702041364038,0.4993427657381877,0.4598982819966985,0.498427429384245,0.8640737256306155,0.4762726046026672,0.4979517830384325,0.3536675819396895,0.4656406634967565,0.4974568260087424,0.4929466476632178,0.32674830161765783,0.4964607168395626,0.7603009498616609,0.4953407442855346,0.4544692325455162,0.4958250808810548,0.9617499882298342,0.4989915018637146,0.9311762514716748,0.4967018942975552,0.9527604043039624,0.4996085567353932,0.9991401556447996,0.8043007435783206,0.4968876286492434,0.3211217121331665,0.4996424502348809,0.4036289984230356,0.4847373537779612,0.4146634705903564,0.479343321853229,0.4802441055613979,0.9838739157990436,0.4412337312422085,0.4990233250427358,0.9877541263566344,0.9570485043494146,0.4658022429549352,0.4970895214722337,0.724567387179137,0.4995581662819508,0.4895046418956425,0.4959713458588808,0.4695406416330439,0.4993365495402717,0.4704034662440893,0.804503267885945,0.4987914181534553,0.4210602149555546,0.4247022238624272,0.4878750956508822,0.993006953486677,0.4834039915156175,0.9871198959297112,0.9915683119295722,0.4978191842844534,0.9938804762891374,0.4788150889691949,0.4493316296557188
24,0.9958862276067793,0.887355826251212,0.4995995415110171,0.9851498857677264,0.4996540562001086,0.9418353183934872,0.7740190225663178,0.4996295294267728,0.4995568183167121,0.4994746354514257,0.4991370724622512,0.4993559955806155,0.4995723596829706,0.4996384024937249,0.499595824760051,0.4993095337174942,0.4995359548218398,0.4954046014112896,0.4991572792199485,0.4995629852533754,0.4989076968276641,0.4993889540516843,0.4991341292555298,0.9812668040779444,0.0,0.4985141086813638,0.499642706892025,0.496900273543702,0.4991657900303364,0.8807449294522749,0.4992830144486319,0.499607526976119,0.4995852807930615,0.4996043901404309,0.4996001657054362,0.4996562436726939,0.4996381036048741,0.4995745149051996,0.9827518857715286,0.9949492642939499,0.4996062150502642,0.4995319518034636,0.7475809926812608,0.9357725024551312,0.901520278113928,0.4995991125527862,0.4983337890014502,0.4993742766559558,0.9978146624528124,0.7103224570044308,0.4990511516768002,0.49962804897922797,0.9988419567557644,0.4986728569038756,0.931270832414908,0.4988766045800117,0.4995890477306821,0.4994311831354934,0.8163170121686937,0.4996419616180021,0.4995772582845106,0.4995239506144081,0.4996168064959526,0.4995346604333752,0.4879725099310529,0.755633857462092,0.4992317952193866,0.4988200495433505,0.9144853288033132,0.4983367076358717,0.8059757852446392,0.9890025880418636,0.499645579983491,0.49957296660235295,0.8447514352334643,0.4996234954780352,0.4996846923117157,0.4992182099154693,0.7519227553136728,0.4993638180176043,0.4994371531399458,0.7302314365072405,0.4995343490840593,0.4994862859906293,0.4991854153927417,0.4992602827438005,0.4946146067563694,0.6287520199814772
25,0.4984674736589397,0.4986068429257724,0.4993419408276326,0.4994897525085414,0.4986939582360577,0.4973856523843743,0.498382733387182,0.4920887477560724,0.497916587532489,0.4994611763340182,0.4987641393828978,0.4980837272772142,0.4968593571366313,0.4986860309200046,0.4937578137786575,0.4986516239788102,0.4953228723872454,0.4988106309585684,0.4987850233538157,0.4971890916228354,0.4976855726770039,0.497484089110501,0.4991574292416913,0.4994581279394182,0.4985141086813638,0.0,0.4972378030794339,0.4994144558833321,0.4970211026143927,0.499620013011289,0.4988544520293737,0.4920183045615745,0.4962265329969378,0.4980641223470748,0.4842407933617543,0.4992512873718057,0.4992054907583679,0.4990603616080847,0.4993197462237171,0.4954725583086863,0.4983612718590685,0.4990255470739012,0.4978643998606321,0.4980493198472346,0.4969688192096451,0.9497836446001724,0.4984464309983431,0.4700725736838529,0.4994840395890677,0.4994828762556978,0.4995301599120686,0.4995854640168736,0.49952855031201504,0.4981748517097147,0.49921549184394604,0.4983534868393287,0.4958610324275525,0.4986416393757032,0.4994126789470715,0.4988428961008486,0.4981944355705529,0.4964637008770397,0.4888087909933461,0.4931370927006461,0.4987713611238595,0.4961263795516024,0.4982767486812393,0.4962573916375565,0.9943900699643744,0.4996020595757882,0.4988413294977692,0.499131457621837,0.4994294204879344,0.4911371385303908,0.4991647863062936,0.4993195161953185,0.4937400646511922,0.4986989009428525,0.4980577714121984,0.489412339250681,0.4989800288198091,0.4988634984337532,0.4979388146320113,0.4979157132954235,0.4990783102403236,0.4975327358659526,0.499235817382157,0.4992738345259532
26,0.4821113263846012,0.4874639481686052,0.4986393371788668,0.4977873209427247,0.9820962811926479,0.4433397556919557,0.4974352286099095,0.4993333642232428,0.9650626313072274,0.4994974096372736,0.4886348869316468,0.4983603533438158,0.4953504033612109,0.8698808317927806,0.490376157803889,0.4880274384347707,0.4800540654636727,0.4979473779908107,0.4926844058450398,0.4968735031659618,0.4990237976354793,0.4983333106473704,0.4985294377894967,0.4825581117627948,0.499642706892025,0.4972378030794339,0.0,0.4990834279710681,0.4988440586678056,0.4996116688856538,0.4949316803859194,0.4518788969568396,0.9250239076938602,0.493651931816412,0.4550031511036913,0.4993650970796906,0.499518628934588,0.4780179433968152,0.4980894714515398,0.4863276017577281,0.4456486363237576,0.49844996070634,0.4890419756656618,0.4731463212557005,0.4946492858366616,0.9789650783127588,0.4970814893215855,0.4862779878668002,0.4982218746738588,0.9066901466614506,0.4995044845849114,0.4993871921985409,0.496443409224704,0.49693872796257005,0.4940589319198288,0.4996369301454297,0.7472491886737339,0.4983442719460922,0.4980589251548255,0.4724325216529514,0.9839447596434246,0.4951999334122864,0.8155123421236846,0.4971256175217825,0.3928709546880388,0.4954480351405337,0.4963142865306789,0.4851298149175048,0.4866965506870862,0.4995248901515176,0.4776880374365445,0.4857700992001394,0.4952307337965326,0.4979977766906114,0.4020781794903829,0.4507516596480853,0.4559011382859911,0.9919066699350382,0.3593222893576532,0.4980893162576347,0.4989882822453306,0.44014210060492576,0.4899199159857479,0.4985121417636652,0.4953313487356153,0.5865177141335916,0.3961530402255111,0.4318867440545749
