,C1,N1,E1,C2,N2,E2
99,0.002280108308595675,0.9961279686014455,0.0015919117996304065,0.4087753975045251,0.585163004719561,0.006061674739609569
100,0.18142209094390807,0.813789541115666,0.004788265380511505,0.5805742088542655,0.4103971183189719,0.00902860932251853
101,0.04276495037115453,0.9406623211705244,0.016572716494642897,0.00547353342953265,0.9726746125730673,0.02185194495834764
102,0.6836216964332401,0.3113885733812422,0.004989665383744398,0.6467183336505652,0.34240557827807333,0.010876107929594243
103,0.9552459993137262,0.042962421402696876,0.0017915627829466147,0.8394656669546184,0.15555855912719954,0.004975685451472176
104,0.043491364793231124,0.9327182743028377,0.023790427505478,0.02549439887088392,0.9577095364379117,0.016796150615472103
105,0.04362868201021441,0.9546724733499394,0.00169892440097429,0.9165054270806495,0.07534064169270493,0.008153892229906283
106,0.01834000866692609,0.9801570947161007,0.0015029360164368877,0.7415716788562304,0.2510490601424283,0.007379375974421093
107,0.033039440873949784,0.9009968382807507,0.06596375435836029,0.00352564218080435,0.9411327358272022,0.05534156191686482
108,0.31034930674302486,0.6806160583975167,0.009034651505917033,0.008858426994499556,0.9019732687439967,0.08916821775528573
109,0.21330816781094966,0.7853533820384302,0.001338376827716994,0.887355826251212,0.10253533210839787,0.010108911269593698
110,0.015045286000840267,0.9822103188629208,0.0027443932499476684,0.3746911420773676,0.6204327406387047,0.004876097682780824
111,0.44823963417131035,0.5477106055786228,0.004049750679697457,0.2667449625278481,0.7148708197689758,0.018384247046462403
112,0.4046671567854699,0.5936123863490314,0.001720325082787777,0.9732779811574728,0.023494163147591483,0.0032279915159042108
113,0.14039489127213517,0.8540309882582479,0.00557412447949534,0.5466329747936673,0.4461290468672147,0.007238022883771975
114,0.0019692940952795424,0.9971806290985055,0.0008500144684748622,0.010081693973732824,0.9705202974281644,0.01939807094668173
115,0.5143813962096131,0.48288071606521243,0.0027376816618968737,0.697024571834349,0.2962830704988657,0.006692375762481434
116,0.2432906351597283,0.752713403246736,0.003995979055620016,0.11982591387289922,0.8427131677670978,0.03746085951939576
117,0.08626394035244699,0.9031182609454792,0.010617812301018926,0.11087854793201411,0.8791758438571423,0.00994543646762262
118,0.02539229934871801,0.9558401518264661,0.018767419723260823,0.013684760535012294,0.8911615038261015,0.09515383786310672
119,0.010406940446199274,0.9877819156219021,0.001811231352641866,0.03727894206002444,0.8563464963899745,0.10637452312779767
120,0.0030602053359304474,0.9505364230414187,0.0464033866864752,0.006269739133528525,0.9412563792732817,0.0524739470894869
121,0.060653989531226145,0.8972914120151321,0.04205466931322439,0.05635423322394574,0.8985144322351767,0.0451314685305321
122,0.0017228765117249887,0.9970384668926445,0.0012384964282227912,0.00456516625375691,0.9030086696275236,0.0924261114411602
123,0.15191409772609057,0.7717295915174214,0.0763563330512723,0.012558315227691137,0.935805745772611,0.05163600780963817
124,0.003073897088250851,0.9595349915572593,0.03739113480291539,0.01623452704780022,0.9241362077068435,0.05962934285630592
125,0.009524500991188668,0.9288810621528287,0.061594493238204956,0.013892961839725769,0.977086817559761,0.00902024823859789
126,0.916330197273004,0.082043343413321,0.001626590102856377,0.7643019152693626,0.23208529481417023,0.003612876674203035
127,0.003020373318666262,0.9919199134062632,0.005059606333004827,0.003948963124520612,0.9808869391898418,0.015164039623664062
128,0.8799869964803408,0.11758220076357219,0.0024306974985724627,0.34031886034647957,0.6037002167744393,0.05598084262273044
129,0.0012881819797556041,0.9977318775383762,0.0009798583933850727,0.013990926911883667,0.9443394664281276,0.041669546592851825
130,0.9326211004563506,0.06080893467192829,0.00656991588425599,0.04618223740618281,0.8583469283553337,0.09547086337617643
131,0.0011386910246643724,0.9973722711006843,0.00148887122271805,0.014706653888166658,0.9128052064365741,0.07248825291208193
132,0.5005483642400431,0.4963351741501626,0.003116348333561942,0.02768757594655909,0.5020862102851569,0.4702262123970422
133,0.003239738664975587,0.9255231309078625,0.07123718596498956,0.00096880573186946,0.06095410196935012,0.938077115659441
134,0.0014374813673900624,0.9665759606019989,0.03198648843073027,0.008691879356671468,0.9810099581420498,0.010298229901730812
135,0.1965116676540756,0.8007464818314327,0.0027420178089066043,0.727365110931771,0.2685629433297061,0.004071809305835906
136,0.03709612141563887,0.8466374746461505,0.11626642362979865,0.17478072026188882,0.7379675547076042,0.08725170574281488
137,0.0007689434517748782,0.9051734584024396,0.09405748293256648,0.0007494501100963896,0.11361354938877095,0.8856368586956236
138,0.0020023787355024874,0.9959427394015872,0.0020549106974978907,0.06934864538268849,0.8378199952040023,0.09283140401169573
139,0.0010580084098436087,0.8935223991879098,0.10541943032162894,0.001343050120627149,0.684902677765056,0.3137541399249775
140,0.0041572119526441815,0.995077842800723,0.0007648003864605082,0.573027423494531,0.3994746210977844,0.027497980547583206
141,0.006267228334947229,0.9919416709214255,0.0017909964823701373,0.004050194850522958,0.9155438239027073,0.0804061244985246
142,0.578933766069827,0.4170745646417098,0.0039916541632737685,0.7338440546061783,0.2617691332304181,0.004386732612942557
143,0.3501542962155233,0.5265850921755827,0.12326061291016374,0.014923078344339384,0.8633885980326301,0.12168837918497871
144,0.001953995015520229,0.9872255727135798,0.010820437736865977,0.005685633756421752,0.9575734580012074,0.03674085567055665
145,0.002669451283528393,0.9732826221196045,0.024047991252141417,0.0032117766093447066,0.982177066265033,0.014611039619944793
146,0.06840426394287645,0.9123409027388736,0.01925493498327402,0.09822130975865108,0.8677215192603218,0.034057103967173645
147,0.17388016339159745,0.7406739675689799,0.08544582559558342,0.01288765693537686,0.8339920331134567,0.15312019499663526
148,0.00925590817401103,0.983935610648211,0.00680856787223847,0.680909670878405,0.29902942992715287,0.02006094538749877
149,0.019621409538196057,0.9650278885145659,0.015350662572618341,0.10049004707934348,0.8885718715237684,0.010938206961094366
150,0.18406444126073637,0.7940790816308724,0.021856592691968893,0.13551002195229822,0.8561620496420329,0.008327906641232211
151,0.0008344828326059131,0.9814614716461569,0.017703941655353734,0.0022256982057003967,0.9950218545451686,0.0027525922540759394
152,0.051109888173640754,0.9385560832773915,0.010333957265702944,0.2252732960628938,0.75363091725547,0.021095872704091616
153,0.0019494999021192462,0.8274296499668412,0.17062085927204934,0.0018544107052007308,0.7975042995480814,0.2006413647842965
154,0.0014317802082699509,0.9975943936336674,0.0009739461819711794,0.34486437887026244,0.6394232915650441,0.015712430216283185
155,0.05000749713232195,0.8047070902598581,0.14528541460081576,0.016438384229472424,0.969546865125459,0.014014864312961733
156,0.029856476552747306,0.8705414305735626,0.09960215444894172,0.013728779765673669,0.9741473873236016,0.012123783074827107
157,0.07889551554910346,0.9162465270282006,0.0048581021108784535,0.004908350779947931,0.9698256817390621,0.025265850622154848
158,0.0015700476599348403,0.997073648962556,0.0013561246869094835,0.8185094840372165,0.16823313689322758,0.013257452160324559
159,0.45467821460099467,0.5076946768274827,0.03762723517218909,0.11208702931894857,0.8650462334777907,0.02286682598557889
160,0.769341730621487,0.2186087466133389,0.01204960853392629,0.4815665974448935,0.5130441748195455,0.005389242053063012
161,0.10616698846076694,0.7733793927612833,0.1204536072217123,0.12799571703872195,0.858602569089346,0.013401675460152036
162,0.05249896206711274,0.9316830154952594,0.015817989685055437,0.038477188705909965,0.9361438237429943,0.025379092965068878
163,0.045834808839216055,0.9326239910653992,0.021541149329148305,0.015587709531523532,0.9558296689416115,0.028582742721486802
164,0.2020846435925555,0.7940529554581989,0.003862545297566404,0.298418244444517,0.6742401182598574,0.027341554495055348
165,0.14297121109915129,0.8550140048901567,0.0020146770458124253,0.3610172763343824,0.6240848604950125,0.0148979377994235
166,0.5304341646637991,0.451030881641819,0.018535028600582298,0.15774106072650834,0.8195351402920903,0.022723760216882587
167,0.8749049291846118,0.12262992790564053,0.002465281461001125,0.41956414501414907,0.5626999451823599,0.017735931545332283
168,0.09568981161671675,0.9021543566498186,0.002155833477712976,0.987602241222107,0.010525718660596959,0.0018720598273502193
169,0.13396091827853682,0.8633760414030911,0.0026629509061379323,0.10253870575718714,0.8719433350547163,0.025518054575105743
170,0.1681964202820364,0.694703039298822,0.1371005393909771,0.34785544111418654,0.6339335486319989,0.018211022346494347
171,0.002296538890988708,0.9936847669550484,0.00401866831912931,0.0061696638508843635,0.9730176586230533,0.02081262051656348
172,0.16282318560028944,0.8328068003113501,0.004369909574856215,0.012107110380745648,0.9743023136174264,0.013590513914040425
173,0.0010730945005562537,0.005057360693168831,0.9938695762086456,0.0007345147451121298,0.005379418996425312,0.993886163335111
174,0.0006772141441518479,0.9131761228201097,0.0861466241838421,0.0018224051961394127,0.7804949158056715,0.21768258030139637
175,0.002079855204875945,0.9827031512678278,0.015217017860150176,0.0028059575718151334,0.41708749182430455,0.58010653880522
176,0.003009296735874413,0.9946779280372174,0.0023129852994503417,0.0023145199663673712,0.716459449849573,0.28122617135512123
177,0.013796919497951842,0.949156143481874,0.037047049766767134,0.008578834757641186,0.7866978115926107,0.2047233078893707
178,0.0016045273800543353,0.9304581050904148,0.06793744141896706,0.0010034462087398308,0.2742845100243731,0.7247119936308526
179,0.0012577311999888,0.9975729878099213,0.0011694355826437624,0.0015211656105185848,0.37651892361026423,0.6219598478212219
180,0.6358281371436786,0.36194953203540586,0.00222232478345544,0.3432050311953071,0.5824045738804299,0.0743903386051139
181,0.0004930120791345727,0.9858822727090666,0.013624436034288721,0.0017493604409797839,0.29926411544471127,0.6989865495879753
182,0.0009001364017197687,0.9969419602907382,0.0021579418701325316,0.04899969805487579,0.7333570344375885,0.21764332181607207
183,0.026658985434099423,0.9684912793350153,0.004849656465996761,0.12577600679357148,0.7778232318218465,0.09640077597816274
184,0.0011409395093858108,0.9975882096818501,0.0012706717863116591,0.01643006192163148,0.908665944620893,0.07490403716582271
185,0.025802459764519774,0.9723103600825087,0.0018872266585473435,0.015386160501422478,0.8206510037201724,0.1639627976072875
186,0.01691285328891689,0.9592232273850149,0.023864051348022747,0.0045388806764667545,0.9153936577506409,0.08006733399507705
187,0.00939850748940658,0.4643850571480516,0.5262165818352418,0.004231973116201518,0.136054194786618,0.859713822007843
188,0.15069937310518222,0.8265952048965828,0.022705509676232263,0.035950747852585535,0.6406242024697413,0.3234250118999075
189,0.013163003445156033,0.968212153831179,0.01862493590916552,0.004556117398731881,0.919448252879526,0.07599564096137745
190,0.00935831344326894,0.9876667601156082,0.0029750217498474276,0.055501445351371984,0.49999204189092755,0.4445065806265697
191,0.0008499471882694045,0.9918920077267179,0.007257947337435525,0.0044062963859110025,0.6314242131794033,0.3641694461494471
192,0.0165140104105738,0.9289816115709262,0.05450442329722079,0.003075888219116802,0.7123054770309839,0.2846185584012488
193,0.026480082345286583,0.9612956248438961,0.012224430745272302,0.002370799574544016,0.4296641774768822,0.5679651113670137
194,0.00471806677925803,0.994484906913502,0.0007971382878662983,0.34823536725325976,0.45223789779473333,0.19952676933832691
195,0.0009363745450482226,0.9977485291244872,0.0013148856877879358,0.0059276746067962625,0.9231716605820032,0.07090081093747502
196,0.10090755368594925,0.8966455731034797,0.0024467229199327824,0.034896288118025386,0.85105026266787,0.11405340708298546
197,0.001797674478175087,0.9973190070971439,0.0008834909033776259,0.03192242418238834,0.7268948684247281,0.24118269537929357
198,0.0069792673976483,0.99101314428806,0.0020074121183371353,0.17840026786939914,0.6170904391519537,0.20450931544406428
199,0.0018129854361577011,0.9973175804218809,0.0008695995651908093,0.0023482335122907336,0.6867746155054801,0.3108772146142151
200,0.035350482844409004,0.9616289259432972,0.003020514464134642,0.0047106956145568524,0.4097179915426972,0.5855712247105654
201,0.01563053658351074,0.9828418635126744,0.001527642212319343,0.0034771744207602196,0.5426931066773546,0.453829826445195
202,0.03818544905477963,0.9466189103888717,0.015195656574904286,0.007604638803101039,0.6582596705734556,0.33413565533703554
203,0.008719052367146764,0.9783535189364655,0.01292744152522517,0.0037170044564861396,0.6044331381231102,0.3918499484663182
204,0.005091174468722739,0.993504255715149,0.001404696468409579,0.006518552159059789,0.7034657640925067,0.29001558232058877
205,0.0019180351219408533,0.8165958603002399,0.18148609711259092,0.0017324045955240757,0.4821625082603948,0.5161049509652837
206,0.00222540742969981,0.7164826813713975,0.28129185405282064,0.0013794833708276229,0.30835533799877257,0.6902650553752018
207,0.0008454337864649032,0.9968635258460621,0.002291098441894726,0.0015895073252037851,0.5175018445985368,0.4809087013429755
208,0.005948202451922634,0.5192577055048627,0.47479411996949183,0.0014452567545073629,0.2789859313868986,0.7195689023622913
209,0.0010777610088552887,0.8073840066559043,0.19153831669019614,0.0024261860437902487,0.5210695873308188,0.476504301251829
210,0.005038751418699571,0.968046886665324,0.026914345251164318,0.0056480899396056305,0.9092723135271125,0.08507969447794271
211,0.9953625775848695,0.004113309215937146,0.00052393698564983,0.9676887507654209,0.019235865341080734,0.013075373692899206
212,0.0012460870448235911,0.9909847915801628,0.007769009424972513,0.002194015889047737,0.5738011484460528,0.4240047883770703
213,0.8940148525823624,0.10359044920813582,0.002394627054477832,0.14890186396732236,0.4550369556015324,0.3960612127667168
214,0.15220770181730908,0.845142250216275,0.002650069627159929,0.047757105966551465,0.690959404551711,0.2612834368165033
215,0.9406851971288308,0.05391847337953278,0.005396316186569426,0.03004202790500507,0.752960920459805,0.21699708248198218
216,0.0008136375575922636,0.9972300815735448,0.0019564834058462223,0.002586163921133881,0.5958602786942737,0.4015535770173067
217,0.19588991952478887,0.8010447432193307,0.0030652423251952615,0.02401286491691325,0.2962008223488998,0.679786302397968
218,0.0022833201021242593,0.91336925924368,0.08434728544156242,0.0007075676121305604,0.011872977298392299,0.9874195390506479
219,0.0006733321790792808,0.9115835984670995,0.08774306449817172,0.0013543314180873138,0.3767555844365465,0.6218901569378686
220,0.0005409702751075714,0.9961730937523385,0.003285814862956347,0.005002735079618018,0.22906507150088276,0.7659321853908816
221,0.001324119611632021,0.9976628953563612,0.001012779523442954,0.045489690296852764,0.5852099529736756,0.36930030575091727
222,0.0006934222605077462,0.9582919696246772,0.04101461083896769,0.0007097911545905403,0.1398801893378985,0.8594101075373278
223,0.0005912151659180008,0.9940785942340283,0.005330136998453619,0.0013223459648906773,0.2433416269043406,0.7553361163667384
224,0.0011005828260354413,0.6383205027860099,0.3605790424826807,0.0007645477013391624,0.1818290081762561,0.8174065690081389
225,0.004327892236726034,0.9948501136196927,0.0008219035069121177,0.011258333688897454,0.3573133960783702,0.6314283531327273
226,0.0007371329204505356,0.9974897473060277,0.001773204957071716,0.0013865740787381321,0.451174408786003,0.5474391226564008
227,0.006069906492693822,0.6110329612382022,0.3828972532551495,0.06931733704568473,0.6075013226367515,0.32318128028209364
228,0.051082307539824304,0.7619086075994091,0.18700915344455724,0.006379968413062359,0.7867229454862711,0.2068970676991458
229,0.0035975217591918923,0.9668218816757439,0.02958071928438483,0.003131452765601608,0.8608111205339608,0.13605743861006744
230,0.0008079396618978276,0.9257855351099846,0.07340648664710624,0.0009872200644509195,0.24630273804923009,0.7527101729581861
231,0.000727400939433451,0.9895115680126261,0.009760946351434704,0.002777684851404406,0.5901981093060645,0.40702434896616796
232,0.15525049597269597,0.7598099577493893,0.08493956242313361,0.005149114941058123,0.6398004125520582,0.3550504452064436
233,0.0027640904120618905,0.9953345750528647,0.0019012548829925875,0.49849789825698176,0.42285076954530926,0.07865130582115565
234,0.05151600458207193,0.9392728658476432,0.009211192410205998,0.0657018551894649,0.8183284068481829,0.11596967149299939
235,0.0280934145698996,0.932614652206912,0.039292044989508015,0.043088677888883146,0.7349850810001656,0.221926242257688
236,0.0004533103347404486,0.9746975220566625,0.02484934517940508,0.0012836084046749891,0.720112948674927,0.27860353043659153
237,0.0046068195972973095,0.8512350288116457,0.1441581111986537,0.013006201129806851,0.185989198599505,0.8010046375939516
238,0.0017043933278207532,0.853233996767442,0.14506156116843258,0.0014316218245974874,0.5005354160142884,0.4980329911647899
239,0.0008502078273805654,0.9977428199779425,0.0014068629680958785,0.013311612561840717,0.7602196546705539,0.22646885844423012
240,0.028034701129527224,0.9336460490405862,0.03831920379639083,0.011203249607576616,0.8475182181867771,0.14127863039689673
241,0.06035670738082221,0.9316523619849192,0.007990963553213798,0.023072122003435398,0.8860708829504522,0.09085699478574648
242,0.0015372233935865645,0.981283648783598,0.017179142823887945,0.0014328333589050913,0.2974223374931372,0.7011448438733167
243,0.003216331437492085,0.9933957752362339,0.003388099373089402,0.03751885105568049,0.7925359895020577,0.1699451162952197
244,0.02232259838584049,0.9706505787813597,0.007026845811947308,0.0069293738946406835,0.6264898180092766,0.3665807906640253
245,0.3706541206957473,0.6110797996710434,0.018266151547730855,0.10165069302819538,0.7391814300292472,0.15916781211160172
246,0.012209820193902685,0.9556555787081464,0.03213461797863546,0.001996590474775319,0.7700340140856098,0.22796942534306708
